x1,x2,x3,x4,x5,label
0.3046523373347907,0.6633391309866069,0.29605657284850273,0.858958235673293,0.9606168259096522,Class_A
0.6668113890119616,0.449357189213217,0.946277725795443,0.44254733163176774,0.361799140214741,Class_A
0.3810129958950499,0.4131318125708867,0.31585606225811325,0.4069055620040074,0.42316004941767205,Class_B
0.7314380181318149,0.27228150144608587,0.9634136253154085,0.8910532954086824,0.5865139111303549,Class_A
0.8415609249985799,0.47288480525892274,0.8831426360882318,0.6313262853721252,0.6288129673395063,Class_A
0.996487360574087,0.7589124972504004,0.09647023037931812,0.14829883066373384,0.6215908705249181,Class_A
0.917419587150327,0.9234726345223715,0.8255596881818587,0.5151716726932397,0.4175014403267775,Class_A
0.13168714425502626,0.7577771592896436,0.7521832651741717,0.4671040158106058,0.6769435288011545,Class_A
0.09945587275986612,0.21420390907835574,0.1426403694916325,0.01693853067554507,0.060801516883915774,Class_B
0.4165383638170205,0.7074118721588453,0.4527933042096426,0.965378174281255,0.0965506746450785,Class_A
0.9065933362385001,0.10561524457013538,0.5618027708462208,0.3430944259827444,0.15487651736017516,Class_B
0.541875996877882,0.6033013744212904,0.4731953717401106,0.600596287184055,0.6045674623561311,Class_A
0.1336145652826215,0.828601453687816,0.9838647153287178,0.4267121102239805,0.004037222504608473,Class_B
0.47969194719204067,0.5774023948062963,0.783223267933581,0.2795628985846689,0.059984652552134476,Class_B
0.5355718729521288,0.21956427910101672,0.9222290634374248,0.08728924819500083,0.8512483792808894,Class_A
0.5752447008582683,0.7762986918370368,0.7085904126097362,0.47561217071262585,0.33868998997482647,Class_A
0.681116919234656,0.5848325930343589,0.44776328023786915,0.5143014357771082,0.7614999907325858,Class_A
0.8186474604388783,0.5606626666296385,0.18930723551931306,0.04750701679619951,0.5071896409448967,Class_B
0.2569119432369169,0.13920603052598246,0.6509294779048025,0.9785872297533181,0.16146435491274713,Class_B
0.2044978032881125,0.23362675607749805,0.49776412688573823,0.8348389319491439,0.5861085296185629,Class_B
0.490580125001035,0.5050450444473564,0.437503987360672,0.8225965552268751,0.7877639298574031,Class_A
0.9555536183429498,0.8842930925979836,0.4700152490383652,0.7931380888215604,0.929318323592312,Class_A
0.15849470380821684,0.8110592707600183,0.10973350640009827,0.31039095016150997,0.291910946982893,Class_B
0.41553821953202585,0.6216913150805374,0.710068027235818,0.42092763043239834,0.3891564946892224,Class_A
0.04540901210385562,0.942173335715219,0.11433186987933808,0.07197777626016022,0.4627333928451397,Class_B
0.11779330206066396,0.3762110954123129,0.5703030471607552,0.31200195007411624,0.4673008137989033,Class_B
0.6854844285406683,0.515188877552213,0.02196675564817374,0.7694382144104149,0.7804414271471043,Class_A
0.3785945762281432,0.7399956451943556,0.07552650902736502,0.8784270237217883,0.6837900381582276,Class_A
0.7135578239073811,0.3955227299021673,0.1374073953539917,0.28432796323319554,0.06418583305191894,Class_B
0.3809658165952543,0.7412663197668795,0.4570320136837307,0.45262987261784704,0.08180171376392387,Class_B
0.7466105225007583,0.6582942541100427,0.7295402088009756,0.2354819536686229,0.6239510886533767,Class_A
0.1677180103313104,0.9261984512117113,0.3872443745905031,0.28923814470901354,0.8755005646555557,Class_A
0.6587836373123249,0.0730226272819875,0.8940596077405086,0.1916872920728222,0.8854212188673019,Class_A
0.3537990106214367,0.14661717442143485,0.3889501651947962,0.1575140819761328,0.1413178859350137,Class_B
0.7978997776188816,0.8652931090624609,0.3281363125707176,0.4653456160902607,0.07226241937450895,Class_A
0.3194735719037213,0.24019079850317115,0.9570830609646189,0.08636786741774338,0.4281940111927125,Class_B
0.4945375058108473,0.4797843944273169,0.6263189822393039,0.17244468819620917,0.7678626746044671,Class_A
0.4930458040085415,0.8932492397297539,0.33208547755947404,0.4553735790303223,0.41016013961429154,Class_A
0.7971775425051817,0.47971492039912844,0.1512028523124428,0.4980145945099178,0.9525146631661408,Class_A
0.6844592856355777,0.2854369604445606,0.8005059259694886,0.4723779391447922,0.9760587185837245,Class_A
0.20841371266827746,0.4530378083327362,0.9723806829246325,0.09977239294435791,0.03004275622775976,Class_B
0.7068397451588638,0.7534348047702533,0.21440584737403612,0.04036332410409882,0.06950887657630456,Class_B
0.9679127375479201,0.21181456870557935,0.6284073995879436,0.20585014129190737,0.9750396055893824,Class_A
0.9805482580753154,0.1740951761762124,0.48889004835600824,0.3995623568271053,0.6942700235736547,Class_A
0.24788751992725588,0.41907648250012763,0.5399199969084291,0.7812048827267234,0.9097826405409705,Class_A
0.31317170682206164,0.5134763826586616,0.39028469541948385,0.7277368593206233,0.37241102458606756,Class_B
0.8506490161943463,0.08325622973406288,0.2950724468928366,0.64553592452066,0.14642327116317577,Class_B
0.7665303283900163,0.6420308053074414,0.6281339917165172,0.16914532606671007,0.1414455660104541,Class_B
0.9670360431751567,0.44419983892420334,0.6280891592373377,0.5982368471281179,0.7171143157704476,Class_A
0.42468190702496766,0.30145352944477366,0.9197634197623812,0.6602453805050624,0.9037912608055351,Class_A
0.9836377725362077,0.35870172940976175,0.7567937686378071,0.7514375382088546,0.9649783062434075,Class_A
0.8358243220261685,0.8460170682841701,0.638628567363591,0.6424098972516202,0.05534652958659436,Class_A
0.8449124209673556,0.3389385604444487,0.8829674180471345,0.7802100867805927,0.5649800254362104,Class_A
0.29268541270971493,0.43513732899715785,0.6162654448601336,0.5442562845724367,0.960716641080412,Class_A
0.4050685117726769,0.8253139668351367,0.6764120990006298,0.7180202418376269,0.8086770025431264,Class_A
0.31001315642435656,0.651743533945087,0.7530302196521588,0.4922738033257793,0.1199695258349901,Class_B
0.41307934657778966,0.7850322717248802,0.530646844625949,0.27730160597589293,0.14514249469875062,Class_B
0.8497308772710106,0.8403571079176215,0.681649782829635,0.28374623389712905,0.7045139735905128,Class_A
0.8817568448990606,0.23754462397813858,0.5169907416516147,0.03450848569709564,0.8828812710691071,Class_A
0.03018569761221046,0.9874780312675648,0.17704542169783322,0.7585870645614691,0.22191524545102337,Class_B
0.5982830293373761,0.8131230846970061,0.6115398066542528,0.442947982806154,0.17843907323264696,Class_A
0.0008005431275885933,0.41709291507900115,0.5873299665413924,0.33068288466994167,0.6171337793125423,Class_B
0.029430040659317536,0.8335038921616578,0.16298567689843158,0.7088625798075797,0.7638765281787561,Class_B
0.6146283323707392,0.4924929125931773,0.993982998942281,0.4425381237789755,0.14755152940501182,Class_A
0.5809656650677134,0.1362783022067533,0.7818794775973336,0.14923123997876275,0.8934026903846433,Class_A
0.05469967874777715,0.832284223720998,0.9863289524282828,0.4203254106026195,0.3798514435223288,Class_A
0.8273702715246473,0.17645505985149257,0.5257723130896405,0.18725277659615458,0.5387787553386758,Class_B
0.11063934672895848,0.5186536921838549,0.9769026737652121,0.8285672985164763,0.10783806811499685,Class_A
0.09505353814887307,0.09826044232396047,0.14692228735472868,0.1386453066060679,0.385485945628974,Class_B
0.028247491724405882,0.8453792799627564,0.8501933959964108,0.9692867421246846,0.8633405638038665,Class_A
0.5155050293421566,0.36316165358449903,0.472163549085294,0.8896392951815149,0.016322067547661856,Class_B
0.18720710594069756,0.8716541094127171,0.8139074196323582,0.9846901806152301,0.4235927871342341,Class_A
0.9788576854253006,0.23761757698828345,0.5828527245075333,0.2601323704970172,0.6137006640161323,Class_A
0.5859410794603974,0.35628955575089083,0.4326191732963438,0.2068392889272238,0.9823140314974447,Class_A
0.1874064794210747,0.5904449778373342,0.781804882283314,0.3346725681657583,0.3569787642346858,Class_B
0.7156822124055899,0.35356977816981716,0.1508762817970688,0.8990727919467028,0.18250947778202697,Class_B
0.1803352671435332,0.606491028277542,0.7883597525569088,0.01961139624217867,0.024413144881248794,Class_B
0.6124970481727823,0.5407813164274208,0.5664826393473212,0.3515428256343526,0.3129489163999676,Class_B
0.8847958639496782,0.23567761464328285,0.25765957026830666,0.9166351178696088,0.6421143897849155,Class_A
0.28938145090251033,0.10028443020688516,0.10821361657187245,0.728563152316825,0.8353801184115608,Class_B
0.7119991441118417,0.9607204948396946,0.9312494319917836,0.7074945022923184,0.6884054988942684,Class_A
0.27214508532215087,0.6445932333485245,0.7030092460585263,0.7608778288974934,0.77221944123638,Class_A
0.2850388212521551,0.8998925663458002,0.5730116654302064,0.4611732450215592,0.7474953519900868,Class_A
0.34929891810352187,0.43143993449891105,0.40562642062772114,0.45255694252959644,0.5915615818514055,Class_B
0.39766659794372483,0.11008843429735216,0.418753611623942,0.7920484048557382,0.0012775142245176063,Class_B
0.5759081378333317,0.3159098868790635,0.38646489117436034,0.588414360895118,0.3644598005796028,Class_B
0.6866618269515731,0.5892924468471458,0.3084185367180572,0.5338446440330419,0.5062717531924988,Class_A
0.7112949240799049,0.6106453005064735,0.7510271181234082,0.793928670485675,0.7179357580031706,Class_A
0.6301896485543987,0.3579913524277055,0.20392724416853802,0.5044433727881185,0.8629961500829223,Class_A
0.5914901900763648,0.594781276430719,0.714560185324764,0.9623030330779925,0.756210436468735,Class_A
0.07807719757055398,0.9741740781514563,0.44168020246789486,0.22531401427460174,0.8027260000401273,Class_A
0.005880134677887949,0.9936427830229736,0.8264458522152349,0.39434614262010825,0.127092641257313,Class_B
0.8434667074678996,0.6590291971127281,0.5649166276375834,0.004470464441179822,0.6471183428660113,Class_A
0.4666597799288903,0.3219014470031394,0.018958973317334538,0.36441263886640163,0.2907042729796836,Class_B
0.2589250525036946,0.15424310375966221,0.8348707372120578,0.029569000700662373,0.6482828383239181,Class_B
0.7381103822162743,0.19369510598684603,0.8578962484725245,0.19348876865162845,0.5002432909909491,Class_B
0.7410989714299188,0.6423191091518758,0.02846396119514283,0.8868916309198123,0.7481930718877391,Class_A
0.4284670794152464,0.6607813274557754,0.6450736107056089,0.6237433501943733,0.4908531894728946,Class_A
0.5830891833859594,0.13535739472579023,0.9316633915796817,0.9380360867417763,0.9760192835808095,Class_A
0.30406180918698344,0.7051426020950035,0.3970531572365621,0.15683773239580157,0.08584321379083326,Class_B
0.6404848570676301,0.18076564380097526,0.5927415306287956,0.9422832622542705,0.4714125244350793,Class_A
0.7513251752531076,0.44529878299202075,0.6663860409860002,0.8886961700161885,0.24533898533330345,Class_A
0.8068207656275361,0.36940683888594117,0.4116907461074335,0.5526692358439198,0.9424296997058815,Class_A
0.7862482925354479,0.9933710364638282,0.16692343336162474,0.6710545108503463,0.2917402290126493,Class_A
0.6403206203718499,0.8936466720490995,0.5984660736199731,0.6335780415680804,0.8946770704097484,Class_A
0.3871459111950526,0.20588228730244496,0.6413245275002235,0.07767828500054241,0.25620989277238493,Class_B
0.491524895956465,0.7749507970640236,0.03386780979563331,0.5351041889721742,0.5938007141433473,Class_B
0.537824282452343,0.09401733403035839,0.3271795346835509,0.10973886364688878,0.5755527758485437,Class_B
0.698465132645661,0.29936514491004174,0.05347801704317401,0.4861727264160278,0.02195438975843822,Class_B
0.7098786968861996,0.4846857993766156,0.8279950529598696,0.9267472983714885,0.5644501618634714,Class_A
0.0956776587152941,0.4234424131463569,0.2162449104846611,0.06466340174420926,0.46580757544957296,Class_B
0.8431091640309203,0.3365985449377453,0.16128744145848728,0.9887818793832202,0.28763925260614875,Class_A
0.4729746836033979,0.9187807918110555,0.28138541016903074,0.4989638062349374,0.22932097724594025,Class_B
0.012978145774616645,0.008276648853354995,0.7589404771661621,0.8878736964989371,0.7055012843375378,Class_B
0.6454808397628329,0.5602163869507562,0.0775606338479975,0.5776763739651039,0.9152057602079819,Class_A
0.3706685354484778,0.24064219712197665,0.03147109099674106,0.7254564222584557,0.7510096957973496,Class_B
0.015297587252698142,0.057600728560876946,0.958674901126271,0.6147847465818626,0.7395481148854347,Class_B
0.16586601572281745,0.852008063212392,0.38796785224281227,0.5186993008689217,0.9405528284887843,Class_A
0.27066374645286495,0.4535634935649572,0.2262159095309464,0.3165180297805582,0.5566336460065093,Class_B
0.9324075515892397,0.6455884531299483,0.8692836201645608,0.2391619537702001,0.7993778551598972,Class_A
0.7036939163082375,0.2886796489942365,0.3326151096250216,0.5399129388919582,0.34118239769008984,Class_B
0.6190959906516084,0.709501150978695,0.5543972117649799,0.7862249061253703,0.9285269974863114,Class_A
0.20781287596243003,0.7712219556011182,0.3891512857579774,0.18449891904562254,0.7596334278426324,Class_B
0.1412658876656151,0.13676801842192488,0.967934526909588,0.6048661077930634,0.6654638874331821,Class_A
0.9349181327815804,0.5358192580057916,0.1071798504459931,0.3304065890308895,0.3486833750870615,Class_B
0.3226491210189564,0.8943193082969575,0.17057065463652354,0.5919004529247823,0.571851295326621,Class_A
0.8756080092816153,0.9404970423059491,0.5011991972007582,0.15174449602721207,0.07238490389173102,Class_A
0.5360877065326154,0.09746494550156481,0.7936317598470826,0.4299327193656206,0.26113969827025085,Class_B
0.15165304608565322,0.4500377329216785,0.508693468667781,0.031504907007719796,0.8715763326927807,Class_B
0.011820946296156265,0.42617222372567487,0.8081089247637456,0.4358933426585204,0.2183829111117448,Class_B
0.4859027189759709,0.8331104400284887,0.7254416049135839,0.04488699587439937,0.5707557410550188,Class_A
0.3524971490901434,0.910660408279226,0.8897227792890283,0.8107921709226504,0.5039913254369868,Class_A
0.26409764505826316,0.999299369896903,0.8475826845503837,0.19647381651507112,0.476694312105686,Class_A
0.3624500538237083,0.8864363843163177,0.25863285692204685,0.25788618611364234,0.7584130636744075,Class_A
0.7777019562704186,0.4701946240153627,0.812709942748368,0.16432974131740685,0.21002146229671792,Class_B
0.9462812717225635,0.35013093449541344,0.1694249790240535,0.5750464775797632,0.8176294462071843,Class_A
0.6934095066483623,0.8729069972211833,0.3084525208574118,0.9662883677425205,0.21425649372407418,Class_A
0.4191994618015559,0.38763664482381066,0.4076606556259307,0.2832572578350644,0.6259207758299812,Class_B
0.752523411725935,0.805951156090861,0.44946341261271217,0.39762109946686164,0.28036001602765337,Class_A
0.3149717938663419,0.7446831557285906,0.6706592728971356,0.41517160021819755,0.4681941260490712,Class_A
0.42723473053773275,0.46437086435138797,0.7870941295012537,0.14614714070272128,0.018677978092729974,Class_B
0.056816226490174704,0.011823578966722148,0.6965187902188879,0.3897833861909694,0.05653860092986018,Class_B
0.8771977738098714,0.10020288173353165,0.9256697425556599,0.6444634021056519,0.6981622792297555,Class_A
0.7555371902160938,0.8539674948786593,0.35515008569127404,0.7247286114949653,0.9066712561292487,Class_A
0.7552449223130245,0.8744655282792619,0.021162661522034165,0.45983492806961423,0.9788069375210285,Class_A
0.3833173445263903,0.3057402389022058,0.07645061897774064,0.733770216252784,0.9532076228442881,Class_B
0.4769277659034372,0.17441124457363,0.9910011067318831,0.8344982422893267,0.4674270958287168,Class_A
0.2430557190303556,0.31471938862390203,0.2204371427063706,0.5677590791945651,0.514414927732839,Class_B
0.8556434357418988,0.2827467538849866,0.592009567079083,0.4830866703285033,0.07607465504151834,Class_B
0.3522627359241416,0.23635469161042233,0.7785749549991388,0.4124797574715504,0.2684506489543079,Class_B
0.7975726451050061,0.8150186998250952,0.25587077553707915,0.7647925724368023,0.4950705715502153,Class_A
0.3049777514721227,0.7502932666847054,0.7854409978574777,0.2428083678378703,0.2918976498313014,Class_B
0.5709785123845001,0.4334302077826304,0.5060564994854886,0.5700852708182522,0.489008767244848,Class_A
0.12374672948577448,0.4428313400333229,0.15109865282858004,0.5743589769046558,0.4307956457626433,Class_B
0.15260446680458484,0.08073394951071244,0.7277738448699348,0.482465976290109,0.0630453056520417,Class_B
0.1893227423863062,0.18302309608298084,0.3113225467540479,0.8242675538231302,0.44045387420834337,Class_B
0.20002139220898807,0.957923296484419,0.9784419956593732,0.029655501957455033,0.2360353328150151,Class_B
0.7642228809879782,0.09342851449798573,0.2363891002601053,0.9634863428639202,0.31038647292347843,Class_B
0.7064122710005175,0.425879625033486,0.9527086927738375,0.6293795797568557,0.4382152995126778,Class_A
0.30932868820084425,0.27360428326779174,0.46768412075864174,0.42255618764107117,0.43599059277068475,Class_B
0.3314463457294109,0.7063243743146098,0.7183800112392371,0.2698345954848058,0.6276398117501707,Class_A
0.19947334909874237,0.7756905093102108,0.6377115580581139,0.28373938946819677,0.21766475412460107,Class_B
0.32009933173422855,0.18423370432103636,0.25718300958150464,0.9280172724592145,0.7952667723514101,Class_B
0.6862753175186692,0.07175065832025274,0.16609901467881205,0.35189467486641934,0.8147800346687795,Class_B
0.2859908888775209,0.5611407056728199,0.635526692400889,0.5232607975758057,0.5168016457523561,Class_A
0.4902663782773875,0.8876494112955778,0.30213330939494676,0.015699427087564777,0.8500701751850832,Class_A
0.28773972266029324,0.8212781080741655,0.1584930212840454,0.7790882540249493,0.8239433069904479,Class_A
0.9109357081042048,0.9269844363162215,0.8873483388618268,0.9162387608969889,0.744417629502977,Class_A
0.03536838884903959,0.6489561957313031,0.4437443738269924,0.4534813430683907,0.1936625568647885,Class_B
0.7875904305854692,0.785533914258641,0.5188239264036874,0.45002390122970026,0.6328410284425101,Class_A
0.10778288209101816,0.7788100853331474,0.5868035630210175,0.456870114370333,0.8401130272912403,Class_A
0.4115832551910201,0.44169686186382606,0.6670673569937908,0.14258289954934256,0.36247952806681405,Class_B
0.681633698073422,0.1267204411573707,0.29642936095786365,0.19140260926342323,0.5777083731209691,Class_B
0.8067043983013847,0.7837293699400107,0.16012975016416886,0.7555497099442557,0.32122426154702666,Class_A
0.21881581889802526,0.3342321322729984,0.42824243466612966,0.47029739883527333,0.9840933096118734,Class_B
0.3519886645798366,0.9364745429665192,0.6348513240171766,0.5398639544690951,0.7382717474055895,Class_A
0.9171219687648946,0.6752007473653527,0.5909492854062284,0.7121811067679437,0.1610540072672203,Class_A
0.08536425278066784,0.49266574713743905,0.8516375192561463,0.9905936681815399,0.3929977794968237,Class_A
0.4655296673136615,0.6916894780765368,0.6623855093119113,0.6545996966904523,0.039569208191399974,Class_A
0.5032483030620339,0.49536103479248517,0.10453100553569183,0.12204587161411262,0.4609340630651314,Class_B
0.10487739854724498,0.020982441443227473,0.5872142218850821,0.1901062240628426,0.41742125867548474,Class_B
0.8481593822425669,0.4438174467449615,0.8758982262934211,0.5383668145039515,0.9814295580730358,Class_A
0.6000099397947802,0.7247482681642136,0.9135865481798994,0.8044504779885067,0.959937364989831,Class_A
0.0372234459542381,0.7123443784095435,0.3657844200499476,0.9900829075692024,0.8942826291964845,Class_A
0.05765183036659638,0.40104003442168945,0.48733358374596447,0.8585713917501457,0.5767858562345318,Class_B
0.17289365435182535,0.6200669419949064,0.17990260487044074,0.8660082229904791,0.6917334946020466,Class_A
0.18158943059039634,0.5060387368136297,0.4204572356413231,0.7534950472791192,0.887724777134579,Class_A
0.4703340775337619,0.3128709536891453,0.05813122571695417,0.021964768854398686,0.08529380341841719,Class_B
0.16344897479086384,0.7284215575361968,0.4279276684092227,0.39915843339129087,0.06990925282408289,Class_B
0.9853603264282709,0.657846429245805,0.2790348951115872,0.6948634652822049,0.2817081113814405,Class_A
0.5521369027463927,0.0013274228867774518,0.5586716728506685,0.5977089266687008,0.628917349397475,Class_B
0.03787062740189384,0.815368932139318,0.2376084456907137,0.6316449254921287,0.016656396237759497,Class_B
0.18079904645839384,0.3208767671152959,0.5444260757906807,0.516088358426165,0.8438126098448898,Class_B
0.6525083690359512,0.3045588916417312,0.8418194460250662,0.07449482263295548,0.19257193279123386,Class_B
0.014141512914707,0.8991670154375483,0.6546170203296777,0.747282006433409,0.40614059600359953,Class_A
0.7447631750761656,0.0594125851579802,0.3753340048449406,0.43169528082348463,0.8315957276992298,Class_B
0.1655061879905998,0.48070612385855227,0.8512467681300356,0.0929274166983779,0.0937487027748255,Class_B
0.10031535311877715,0.20020698885565835,0.05997548696582711,0.9134785418670209,0.2720859080942323,Class_B
0.7568601600297644,0.16691404115821817,0.37711673408284363,0.3750656207359633,0.08854636224125811,Class_B
0.6839891634496593,0.6345894561109491,0.9889655968789441,0.5953402633314903,0.2975407272295234,Class_A
0.5841931006507646,0.358926590660381,0.7178443675175522,0.7341068948928482,0.8159260375829717,Class_A
0.07086088713746541,0.7172924156564721,0.16765907350709486,0.0008989424355181352,0.8838512751418844,Class_B
0.4782340641917938,0.7369197657476313,0.8244559233552071,0.3235443115990515,0.6565177815826092,Class_A
0.32569592194145935,0.825481396231954,0.28553607095744604,0.567640840750954,0.3481375603216359,Class_B
0.009685750342763866,0.6592186756227406,0.6170706187143726,0.4947632254424916,0.10722109206598618,Class_B
0.6805853718683373,0.5591644919914229,0.8651328673337516,0.034272146869101516,0.7000662810230468,Class_A
0.9719396264097658,0.3030713714090947,0.4785565813471009,0.5319127923472121,0.2944587154412889,Class_A
0.527263542272432,0.22068723099156107,0.8188949725612187,0.18713436856617072,0.07911316506194688,Class_B
0.6995282518720229,0.40641825580659974,0.7848940112922175,0.029480278936342308,0.49140282482144126,Class_B
0.9480501567903349,0.17237285350631437,0.012444385831847593,0.5790638533617258,0.6794010556753872,Class_B
0.39719410708394,0.9777952306691475,0.35571053771791084,0.078282741707279,0.33704728590866806,Class_B
0.49787658819744973,0.5283350778097334,0.8378011048958433,0.662446936867507,0.6938911583644349,Class_A
0.6202906790875814,0.3025811770109983,0.021801922809380647,0.547256544120166,0.5370030514928579,Class_B
0.41540237414207437,0.8195599353283305,0.7533493058901686,0.8332232817414242,0.46416592955836766,Class_A
0.0614090647110791,0.7263295648308528,0.5753138586979241,0.5468543792572776,0.3699303959863024,Class_B
0.6330506865210332,0.5013865804982592,0.28028799613068334,0.40997997146401377,0.5990112148341534,Class_B
0.6532777786365077,0.792398432092898,0.6139895217450264,0.568183896587656,0.6339366670591625,Class_A
0.678976821243597,0.5567313526710969,0.03387866290757702,0.21742031712509746,0.3711868647205868,Class_B
0.6564591885176747,0.6189523140091302,0.6996135438598685,0.9393895436281979,0.4306920256252508,Class_A
0.1092268145039128,0.438856573109905,0.1310461972351582,0.20481284984180448,0.9837215822175461,Class_B
0.22172408745818528,0.9586272665832455,0.951354084278247,0.5634151268856935,0.9084026076278644,Class_A
0.7453886282916127,0.30281478140182694,0.2918444265498972,0.14933961757436864,0.775288028899892,Class_B
0.8346885070232003,0.8779766089225286,0.39861001028681986,0.17269953029698926,0.7711263921256184,Class_A
0.7146311068835205,0.5109664823510569,0.46173848509777093,0.579935319030903,0.9037514273366452,Class_A
0.6585922986144487,0.3857765292121391,0.9771085511449016,0.13642163624999404,0.5685134907340721,Class_A
0.678206932318984,0.07138181738413074,0.5327660107679293,0.22172122393444593,0.5934408670706577,Class_B
0.07568029767522555,0.014406930111311556,0.9119049353650158,0.878392370199883,0.4003589141257484,Class_B
0.5252315959933921,0.5947192290192022,0.7275475104281426,0.7247985922401387,0.9260966601577056,Class_A
0.8594812013577215,0.789382773673331,0.0663210550426504,0.229328157337926,0.7603861085570037,Class_A
